SKU,parent,cat,gross,units,deliv,days,is_mapped,base_gross,base_units,asp,cat_base,f_oct,f_nov,oct_gross,nov_gross,oct_units,nov_units,Sold_in_event,In_inventory_7Sep,In_projection_sheet
MNT-GRN-DOB-PILT-BACKPACK,Pilot Backpack,Bags and Backpacks,11995.0,5.0,3.0,5,True,5997.5,2.5,2399.0,27770135.0,1.0061452901129435,1.097196189868784,6034.356377452379,6580.4341487380325,3,3,True,True,True
MNT-GRN-DOB-TXI-PUCH-MED,Taxi Organiser,Home Office,42617.0,33.0,25.0,29,True,21308.5,16.5,1291.4242424242425,15644036.0,0.8756404294244335,0.9428999195133757,18658.58409039054,20091.782934950767,15,16,True,True,True
MNT-GRN-FELD-BACKPACK,Field Backpack,Bags and Backpacks,272421.0,79.0,61.0,46,True,136210.5,39.5,3448.3670886075947,27770135.0,1.0061452901129435,1.097196189868784,137047.5530389291,149449.641620122,40,44,True,True,True
MNT-GRN-FELD-DAYPACK,Field Daypack,Bags and Backpacks,36386.0,14.0,12.0,9,True,18193.0,7.0,2599.0,27770135.0,1.0061452901129435,1.097196189868784,18304.801263024783,19961.29028228279,8,8,True,True,True
MNT-GRN-FELD-DUFLE-BAG,Field Duffle,Bags and Backpacks,97968.0,32.0,17.0,19,True,48984.0,16.0,3061.5,27770135.0,1.0061452901129435,1.097196189868784,49285.020890892425,53745.05816453252,17,18,True,True,True
MNT-GRN-PEDAL-DAYPACK,Pedal Daypack,Bags and Backpacks,389080.0,270.0,198.0,66,True,194540.0,135.0,1441.037037037037,27770135.0,1.0061452901129435,1.097196189868784,195735.50473857202,213448.54677707326,136,149,True,True,True
MNT-GRN-SCOU-CROSSBODY-BAG,Scout Crossbody Bag,Accessories,35174.0,26.0,21.0,21,True,17587.0,13.0,1352.8461538461538,41916483.0,0.7645721803750198,0.7441467195192246,13446.530936255474,13087.308356184603,10,10,True,True,True
MNT-INDGO-STCK-CLR-PLATE,Stack Plate,Accessories,39151.0,49.0,41.0,33,True,19575.5,24.5,799.0,41916483.0,0.7645721803750198,0.7441467195192246,14966.8827169312,14567.04410794858,19,19,True,False,False
MNT-PUFT-BCKT-SLING-BAG,PUFT Bucket Sling,Accessories,19892.0,8.0,8.0,8,True,9946.0,4.0,2486.5,41916483.0,0.7645721803750198,0.7441467195192246,7604.434906009948,7401.283272338208,4,3,True,True,True
MNT-PUFT-BLOM-CHRM,PUFT Charms,Bags and Backpacks,12574.0,26.0,18.0,20,True,6287.0,13.0,483.61538461538464,27770135.0,1.0061452901129435,1.097196189868784,6325.635438940076,6898.0724457050455,14,15,True,True,True
MNT-PUFT-BOW-CHRM,PUFT Charms,Bags and Backpacks,5389.0,11.0,10.0,10,True,2694.5,5.5,489.90909090909093,27770135.0,1.0061452901129435,1.097196189868784,2711.0584842093263,2956.395133601439,6,7,True,True,True
MNT-PUFT-FRTUN-FISH-CHRM,PUFT Charms,Bags and Backpacks,3294.0,6.0,5.0,5,True,1647.0,3.0,549.0,27770135.0,1.0061452901129435,1.097196189868784,1657.121292816018,1807.0821247138874,4,4,True,True,True
MNT-PUFT-HOLY-HART-CHRM,PUFT Charms,Bags and Backpacks,1697.0,3.0,2.0,3,True,848.5,1.5,565.6666666666666,27770135.0,1.0061452901129435,1.097196189868784,853.7142786608325,930.9709671036633,2,2,True,True,True
MNT-PUFT-MINI-BAG-CHRM,PUFT Charms,Bags and Backpacks,11788.0,12.0,11.0,12,True,5894.0,6.0,982.3333333333334,27770135.0,1.0061452901129435,1.097196189868784,5930.220339925689,6466.874343086613,7,7,True,True,True
MNT-PUFT-POUCH,PUFT Pouch,Wallet and Pouches,28584.0,16.0,16.0,12,True,14292.0,8.0,1786.5,1868266.5,0.5068369989254888,0.48653460120738173,7243.714388643087,6953.5525204559,5,4,True,True,True
MNT-PUFT-PURFECT-CHRM,PUFT Charms,Bags and Backpacks,8386.0,14.0,11.0,12,True,4193.0,7.0,599.0,27770135.0,1.0061452901129435,1.097196189868784,4218.767201443572,4600.543624119811,8,8,True,True,True
MNT-PUFT-WSHNG-STR-CHRM,PUFT Charms,Bags and Backpacks,499.0,1.0,0.0,1,True,249.5,0.5,499.0,27770135.0,1.0061452901129435,1.097196189868784,251.0332498831794,273.75044937226164,1,1,True,True,True
MNT-RED-STCK-CLR-PLATE,Stack Plate,Accessories,113458.0,142.0,112.0,59,True,56729.0,71.0,799.0,41916483.0,0.7645721803750198,0.7441467195192246,43373.4152204945,42214.69925160609,55,53,True,False,False
MNT-STCK-FLX-STND,Stack Stand,Home Office,271770.0,280.0,235.0,66,True,135885.0,140.0,970.6071428571429,15644036.0,0.8756404294244335,0.9428999195133757,118986.39975233916,128125.95556307505,123,133,True,True,True
MNT-STCK-PHN-AP-IPH16,Stack Plain,Cases And Sleeves,130012.0,88.0,71.0,50,True,65006.0,44.0,1477.409090909091,34345120.5,1.2883232034218228,1.0714423217936824,83748.73816163902,69650.17957052012,57,48,True,True,True
MNT-STCK-PHN-AP-IPH16PRO,Stack Plain,Cases And Sleeves,97241.0,59.0,52.0,42,True,48620.5,29.5,1648.1525423728813,34345120.5,1.2883232034218228,1.0714423217936824,62638.91831197074,52094.06140676973,39,32,True,True,True
MNT-STCK-PHN-AP-IPH17,Stack Plain,Cases And Sleeves,332675.0,225.0,172.0,63,True,166337.5,112.5,1478.5555555555557,34345120.5,1.2883232034218228,1.0714423217936824,214296.46084917744,178221.03720135664,145,121,True,True,True
MNT-STCK-PHN-AP-IPH17PRO,Stack Plain,Cases And Sleeves,216968.0,132.0,105.0,55,True,108484.0,66.0,1643.6969696969697,34345120.5,1.2883232034218228,1.0714423217936824,139762.45440001303,116234.34883746583,86,71,True,True,True
MNT-STCK-PHN-AP-IPH17PROMAX,Stack Plain,Cases And Sleeves,181790.0,110.0,88.0,54,True,90895.0,55.0,1652.6363636363637,34345120.5,1.2883232034218228,1.0714423217936824,117102.13757502659,97388.74983943676,71,59,True,True,True
MNT-STCK-PHN-AP-IPHAIR,Stack Plain,Cases And Sleeves,13690.0,10.0,8.0,8,True,6845.0,5.0,1369.0,34345120.5,1.2883232034218228,1.0714423217936824,8818.572327422376,7334.022692677756,7,6,True,True,True
MNT-STCK-PHN-GO-PIXEL10,Stack Plain,Cases And Sleeves,44568.0,32.0,26.0,23,True,22284.0,16.0,1392.75,34345120.5,1.2883232034218228,1.0714423217936824,28708.9942650519,23876.020698850418,21,18,True,True,True
MNT-STCK-PHN-GO-PIXEL10PRO,Stack Plain,Cases And Sleeves,8794.0,6.0,5.0,5,True,4397.0,3.0,1465.6666666666667,34345120.5,1.2883232034218228,1.0714423217936824,5664.757125445755,4711.131888926821,4,4,True,True,True
MNT-STCK-PHN-LANYARD,Stack Lanyard,Accessories,77968.0,32.0,24.0,26,True,38984.0,16.0,2436.5,41916483.0,0.7645721803750198,0.7441467195192246,29806.081879739773,29009.81571373745,13,12,True,True,True
MNT-STCK-SGNTUR-PHN-AP-IPH16,Stack Signature,Cases And Sleeves,136615.0,85.0,65.0,47,True,68307.5,42.5,1607.235294117647,34345120.5,1.2883232034218228,1.0714423217936824,88002.13721773616,73187.54639592196,55,46,True,True,True
MNT-STCK-SGNTUR-PHN-AP-IPH16PRO,Stack Signature,Cases And Sleeves,72760.0,40.0,33.0,31,True,36380.0,20.0,1819.0,34345120.5,1.2883232034218228,1.0714423217936824,46869.19814048592,38979.071666854165,26,22,True,True,True
MNT-STCK-SGNTUR-PHN-AP-IPH17,Stack Signature,Cases And Sleeves,214672.0,128.0,106.0,54,True,107336.0,64.0,1677.125,34345120.5,1.2883232034218228,1.0714423217936824,138283.45936248478,115004.33305204668,83,69,True,True,True
MNT-STCK-SGNTUR-PHN-AP-IPH17PRO,Stack Signature,Cases And Sleeves,163610.0,90.0,68.0,45,True,81805.0,45.0,1817.888888888889,34345120.5,1.2883232034218228,1.0714423217936824,105391.27965592222,87649.33913433219,58,49,True,True,True
MNT-STCK-SGNTUR-PHN-AP-IPH17PROMAX,Stack Signature,Cases And Sleeves,137525.0,75.0,58.0,45,True,68762.5,37.5,1833.6666666666667,34345120.5,1.2883232034218228,1.0714423217936824,88588.3242752931,73675.05265233808,49,41,True,True,True
MNT-STCK-SGNTUR-PHN-AP-IPHAIR,Stack Signature,Cases And Sleeves,23884.0,16.0,12.0,15,True,11942.0,8.0,1492.75,34345120.5,1.2883232034218228,1.0714423217936824,15385.155695263407,12795.164206860154,11,9,True,True,True
MNT-STCK-SGNTUR-PHN-GO-PIXEL10,Stack Signature,Cases And Sleeves,34075.0,25.0,20.0,20,True,17037.5,12.5,1363.0,34345120.5,1.2883232034218228,1.0714423217936824,21949.806578299307,18254.698557559863,17,14,True,True,True
MNT-STCK-SGNTUR-PHN-GO-PIXEL10PRO,Stack Signature,Cases And Sleeves,11493.0,7.0,4.0,6,True,5746.5,3.5,1641.857142857143,34345120.5,1.2883232034218228,1.0714423217936824,7403.349288463505,6157.043302187396,5,4,True,True,True
MODRN-MNT-TRCK-NYLN-AP-WATCHBND-38,Watchband - Track Nylon,Accessories,392442.0,158.0,127.0,60,True,196221.0,79.0,2483.8101265822784,41916483.0,0.7645721803750198,0.7441467195192246,150025.11780536675,146017.21345078177,61,59,True,True,True
MODRN-MNT-TRCK-NYLN-AP-WATCHBND-42,Watchband - Track Nylon,Accessories,327468.0,132.0,97.0,55,True,163734.0,66.0,2480.818181818182,41916483.0,0.7645721803750198,0.7441467195192246,125186.46138152349,121842.11897376072,51,50,True,True,True
MONBM-VLUR-UNVRSAL-WTHBAND-22,Watchband - Velour,Accessories,20784.0,16.0,10.0,14,True,10392.0,8.0,1299.0,41916483.0,0.7645721803750198,0.7441467195192246,7945.434098457206,7733.172709243782,7,6,True,True,True
MONT-MCBK-ADPTR-CASE-CBLE-WNDR-30W,MONT-MCBK-ADPTR-CASE-CBLE-WNDR-30W,Home Office,40749.0,51.0,42.0,35,False,20374.5,25.5,799.0,15644036.0,0.8756404294244335,0.9428999195133757,17840.73592930812,19211.114410125272,23,25,False,False,False
MOSS-STCK-PHN-GRP-STND,Stack Grip,Accessories,258874.0,176.0,140.0,58,True,129437.0,88.0,1470.875,41916483.0,0.7645721803750198,0.7441467195192246,98963.92931120144,96320.11893440988,68,66,True,True,True
MRPH-FLDBL-DSKMT-LAPTOP-STND,Morph,Home Office,1042879.0,521.0,401.0,66,True,521439.5,260.5,2001.6871401151632,15644036.0,0.8756404294244335,0.9428999195133757,456593.50769886194,491665.26258109487,229,246,True,True,True
MSTD-YELW-BUOY-DOB-TOTE-BAG,Buoy Tote,Bags and Backpacks,44630.0,20.0,16.0,15,True,22315.0,10.0,2231.5,27770135.0,1.0061452901129435,1.097196189868784,22452.132148870336,24483.93297692192,11,11,True,True,True
MSTD-YELW-CADY-CROSSBODY,Caddy Crossbody,Bags and Backpacks,14886.0,14.0,13.0,11,True,7443.0,7.0,1063.2857142857142,27770135.0,1.0061452901129435,1.097196189868784,7488.739394310639,8166.43124119336,8,8,True,True,True
MSTRD-AIRPD-PRO-2-LTHR-CASE-COVR,Leather AirPods Cover,Cases And Sleeves,4893.0,7.0,6.0,6,True,2446.5,3.5,699.0,34345120.5,1.2883232034218228,1.0714423217936824,3151.8827171714897,2621.2836402682437,5,4,True,True,True
MSTRD-AIRPD-PRO-LTHR-CASE-COVR,Leather AirPods Cover,Cases And Sleeves,6639.0,11.0,11.0,11,True,3319.5,5.5,603.5454545454545,34345120.5,1.2883232034218228,1.0714423217936824,4276.588873758741,3556.6527871941285,8,6,True,True,True
MSTRD-AIRPOD-LTHR-CASE-COVR,Leather AirPods Cover,Cases And Sleeves,2796.0,4.0,3.0,4,True,1398.0,2.0,699.0,34345120.5,1.2883232034218228,1.0714423217936824,1801.0758383837083,1497.876365867568,3,3,True,True,True
MSTRD-CLVE-FELD-TOTE-BAG,Field Tote,Bags and Backpacks,25986.0,14.0,9.0,13,True,12993.0,7.0,1856.142857142857,27770135.0,1.0061452901129435,1.097196189868784,13072.845754437474,14255.870094965112,8,8,True,True,True
MSTRD-CONVY-ADPTR-CASE-MC-P13-2020,Convoy Adapter,Home Office,26973.0,27.0,17.0,23,True,13486.5,13.5,999.0,15644036.0,0.8756404294244335,0.9428999195133757,11809.324651432624,12716.41976451714,12,13,True,False,True
MSTRD-CONVY-ADPTR-CASE-MC-P16-2021,Convoy Adapter,Home Office,15783.0,17.0,14.0,13,True,7891.5,8.5,928.4117647058823,15644036.0,0.8756404294244335,0.9428999195133757,6910.116448802917,7440.894714839805,8,9,True,True,True
MSTRD-DOB-SOL-BOX-SHLDR-BAG,Sol Box,Bags and Backpacks,21389.0,11.0,9.0,11,True,10694.5,5.5,1944.4545454545455,27770135.0,1.0061452901129435,1.097196189868784,10760.220805112875,11733.964652551711,6,7,True,True,True
MSTRD-FELD-BACKPACK,Field Backpack,Bags and Backpacks,96771.0,29.0,23.0,22,True,48385.5,14.5,3336.9310344827586,27770135.0,1.0061452901129435,1.097196189868784,48682.84293475983,53088.38624489605,15,16,True,True,True
MSTRD-FELD-DAYPACK,Field Daypack,Bags and Backpacks,19692.0,8.0,7.0,7,True,9846.0,4.0,2461.5,27770135.0,1.0061452901129435,1.097196189868784,9906.506526452042,10802.993685448047,5,5,True,True,True
MSTRD-FELD-DUFLE-BAG,Field Duffle,Bags and Backpacks,36888.0,12.0,10.0,10,True,18444.0,6.0,3074.0,27770135.0,1.0061452901129435,1.097196189868784,18557.34373084313,20236.686525939855,7,7,True,True,True
MSTRD-MRCH-CROSSBODY-BAG-LARG,March Crossbody,Bags and Backpacks,62466.0,34.0,30.0,21,True,31233.0,17.0,1837.235294117647,27770135.0,1.0061452901129435,1.097196189868784,31424.935846097564,34268.728598171736,18,19,True,True,True
MSTRD-MRCH-CROSSBODY-BAG-RGLR,March Crossbody,Bags and Backpacks,48765.0,35.0,29.0,26,True,24382.5,17.5,1393.2857142857142,27770135.0,1.0061452901129435,1.097196189868784,24532.337536178846,26752.38609947563,18,20,True,True,True
MSTRD-SPCBLUE-DART-DESK-MAT-R1,Dart Desk Mat,Home Office,80954.0,46.0,41.0,32,True,40477.0,23.0,1759.8695652173913,15644036.0,0.8756404294244335,0.9428999195133757,35443.297661812794,38165.76004214291,21,22,True,True,True
MSTRD-SPCBLUE-DART-DESK-MAT-R2,Dart Desk Mat,Home Office,33981.0,19.0,15.0,17,True,16990.5,9.5,1788.4736842105262,15644036.0,0.8756404294244335,0.9428999195133757,14877.568716135838,16020.34108249201,9,9,True,True,True
MSTRD-TAN-SYSTEM-TOT,System Tote,Bags and Backpacks,84978.0,22.0,17.0,19,True,42489.0,11.0,3862.6363636363635,27770135.0,1.0061452901129435,1.097196189868784,42750.107231608854,46618.768911334766,12,13,True,True,True
MSTRD-YELW-CIT-CMPT-MSG-BAG,Fleet,Bags and Backpacks,29790.0,10.0,8.0,10,True,14895.0,5.0,2979.0,27770135.0,1.0061452901129435,1.097196189868784,14986.534096232293,16342.737248095538,6,6,True,True,True
MUMB-CITY-TOTE,City Tote,Bags and Backpacks,19630.0,20.0,17.0,12,True,9815.0,10.0,981.5,27770135.0,1.0061452901129435,1.097196189868784,9875.31602245854,10768.980603562115,11,11,True,True,True
MUST-YEL-DOB-PILT-BACKPACK,Pilot Backpack,Bags and Backpacks,19492.0,8.0,7.0,8,True,9746.0,4.0,2436.5,27770135.0,1.0061452901129435,1.097196189868784,9805.891997440747,10693.27406646117,5,5,True,True,True
MUST-YELW-DOB-TXI-PUCH-LARGE,Taxi Organiser,Home Office,28179.0,21.0,21.0,13,True,14089.5,10.5,1341.857142857143,15644036.0,0.8756404294244335,0.9428999195133757,12337.335830375556,13284.988415983707,10,10,True,True,True
MUST-YELW-DOB-TXI-PUCH-MED,Taxi Organiser,Home Office,31075.0,25.0,22.0,22,True,15537.5,12.5,1243.0,15644036.0,0.8756404294244335,0.9428999195133757,13605.263172182136,14650.307499439075,11,12,True,True,True
MUST-YELW-DOB-TXI-PUCH-SML,Taxi Organiser,Home Office,60330.0,70.0,59.0,37,True,30165.0,35.0,861.8571428571429,15644036.0,0.8756404294244335,0.9428999195133757,26413.693553588037,28442.576072120977,31,34,True,True,True
MUST-YELW-SCOU-CROSSBODY-BAG,Scout Crossbody Bag,Accessories,25981.0,19.0,18.0,17,True,12990.5,9.5,1367.421052631579,41916483.0,0.7645721803750198,0.7441467195192246,9932.174909161695,9666.837959914488,8,8,True,True,True
NAVY-BLUE-BUOY-DOB-TOTE-BAG,Buoy Tote,Bags and Backpacks,366042.0,158.0,113.0,58,True,183021.0,79.0,2316.721518987342,27770135.0,1.0061452901129435,1.097196189868784,184145.71714176104,200809.94386597472,80,87,True,True,True
NAVY-BLUE-CADY-CROSSBODY,Caddy Crossbody,Bags and Backpacks,26079.0,21.0,18.0,13,True,13039.5,10.5,1241.857142857143,27770135.0,1.0061452901129435,1.097196189868784,13119.631510427727,14306.88971779401,11,12,True,True,True
NAVY-BLUE-DOB-PILT-BACKPACK,Pilot Backpack,Bags and Backpacks,105257.0,43.0,36.0,31,True,52628.5,21.5,2447.8372093023254,27770135.0,1.0061452901129435,1.097196189868784,52951.91740070905,57743.7896785093,22,24,True,True,True
NAVY-BLUE-DOB-TXI-PUCH-LARGE,Taxi Organiser,Home Office,91729.0,71.0,54.0,39,True,45864.5,35.5,1291.9577464788733,15644036.0,0.8756404294244335,0.9428999195133757,40160.81047533693,43245.63335852122,32,34,True,True,True
NAVY-BLUE-DOB-TXI-PUCH-MED,Taxi Organiser,Home Office,118856.0,94.0,79.0,49,True,59428.0,47.0,1264.4255319148936,15644036.0,0.8756404294244335,0.9428999195133757,52037.55943983523,56034.656416840895,42,45,True,True,True
NAVY-BLUE-DOB-TXI-PUCH-SML,Taxi Organiser,Home Office,143034.0,166.0,139.0,61,True,71517.0,83.0,861.6506024096385,15644036.0,0.8756404294244335,0.9428999195133757,62623.17659114721,67433.3735438381,73,79,True,True,True
NAVY-BLUE-SCOU-CROSSBODY-BAG,Scout Crossbody Bag,Accessories,74744.0,56.0,43.0,37,True,37372.0,28.0,1334.7142857142858,41916483.0,0.7645721803750198,0.7441467195192246,28573.59152497524,27810.251201872463,22,21,True,True,True
NAVY-CROSBODY-PHN-LNYARD-CORD,Phone Lanyard,Accessories,21382.0,18.0,14.0,16,True,10691.0,9.0,1187.888888888889,41916483.0,0.7645721803750198,0.7441467195192246,8174.041180389337,7955.67257838003,7,7,True,True,True
NAVY-FELD-BACKPACK,Field Backpack,Bags and Backpacks,1184655.0,345.0,270.0,66,True,592327.5,172.5,3433.782608695652,27770135.0,1.0061452901129435,1.097196189868784,595967.5243293745,649899.4761545022,174,190,True,True,True
NAVY-FELD-DAYPACK,Field Daypack,Bags and Backpacks,152640.0,60.0,54.0,40,True,76320.0,30.0,2544.0,27770135.0,1.0061452901129435,1.097196189868784,76789.00854141985,83738.0132107856,31,33,True,True,True
NAVY-FELD-DUFLE-BAG,Field Duffle,Bags and Backpacks,185739.0,61.0,44.0,41,True,92869.5,30.5,3044.901639344262,27770135.0,1.0061452901129435,1.097196189868784,93440.210020144,101896.06155501904,31,34,True,True,True
NAVY-GREY-TROPR-KEYRING,Keychain,Travel,21527.0,73.0,62.0,42,True,10763.5,36.5,294.8904109589041,791637.0,0.6952571306954115,0.7706858889097858,7483.400126240062,8295.27756528048,26,29,True,True,True
NAVY-SKIN-LEATER-CRWLT,SkinnyFit,Wallet and Pouches,10479.0,21.0,18.0,19,True,5239.5,10.5,499.0,1868266.5,0.5068369989254888,0.48653460120738173,2655.5724558700986,2549.1980430260764,6,6,True,True,True
NAVY-SKY-UTILITY-TRALER-KEYRNG,Keychain,Home Office,7182.0,18.0,17.0,15,True,3591.0,9.0,399.0,15644036.0,0.8756404294244335,0.9428999195133757,3144.424782063141,3385.9536109725323,8,9,True,True,True
NDE-2IN1-WIRLES-CRGNG-DOCK,NDE-2IN1-WIRLES-CRGNG-DOCK,Accessories,5998.0,2.0,1.0,2,False,2999.0,1.0,2999.0,41916483.0,0.7645721803750198,0.7441467195192246,2292.9519689446847,2231.696011838155,1,1,False,False,False
NDE-2IN1-WIRLES-CRGNG-DOK-LMP-CHRG-DSK,Node Charger,Accessories,230937.0,21.0,17.0,18,True,115468.5,10.5,10997.0,41916483.0,0.7645721803750198,0.7441467195192246,88284.00280963298,85925.50548280559,9,8,True,False,False
NDE-2IN1-WIRLES-CRGNG-DOK-LMP-PHNSTND,Node Charger,Accessories,923802.0,66.0,49.0,40,True,461901.0,33.0,13997.0,41916483.0,0.7645721803750198,0.7441467195192246,353156.654687402,343722.11389264936,26,25,True,False,False
NDE-2IN1-WIRLES-CRGNG-DOK-LMP-WTH-STND,NDE-2IN1-WIRLES-CRGNG-DOK-LMP-WTH-STND,Accessories,41988.0,4.0,4.0,4,False,20994.0,2.0,10497.0,41916483.0,0.7645721803750198,0.7441467195192246,16051.428354793166,15622.616229586602,2,2,False,False,False
NDE-2IN1-WIRLES-DOK-PHNSTND-CHRG-DSK,Node Charger,Accessories,1403676.0,108.0,92.0,51,True,701838.0,54.0,12997.0,41916483.0,0.7645721803750198,0.7441467195192246,536605.8099300432,522270.4453339336,42,41,True,False,False
NDE-2IN1-WIRLES-DOK-WTH-STND-CHRG-DSK,Node Charger,Accessories,351389.0,37.0,31.0,30,True,175694.5,18.5,9497.0,41916483.0,0.7645721803750198,0.7441467195192246,134331.12694489892,130742.4858125704,15,14,True,False,False
NDE-2IN1-WRLES-CRNG-DOK-PNSTND-WTH-STND,Node Charger,Accessories,649844.0,52.0,42.0,37,True,324922.0,26.0,12497.0,41916483.0,0.7645721803750198,0.7441467195192246,248426.3219918122,241789.6403996255,20,20,True,False,False
NDE-3IN1-CRGNG-DOK-WTHSTND-PHSTND-CGDSK,Node Charger,Accessories,2886800.0,175.0,155.0,61,True,1443400.0,87.5,16496.0,41916483.0,0.7645721803750198,0.7441467195192246,1103583.4851533037,1074101.3749540488,67,66,True,False,False
NDE-3IN1-WIRLES-CRGNG-DOCK,NDE-3IN1-WIRLES-CRGNG-DOCK,Accessories,3499.0,1.0,1.0,1,False,1749.5,0.5,3499.0,41916483.0,0.7645721803750198,0.7441467195192246,1337.6190295660972,1301.8846857988835,1,1,False,False,False
NDE-3IN1-WIRLES-DOK-LMP-PHSTND-CHRG-DSK,Node Charger,Accessories,1763608.0,98.0,78.0,51,True,881804.0,49.0,17996.0,41916483.0,0.7645721803750198,0.7441467195192246,674202.806943414,656191.5538589304,38,37,True,False,False
NDE-3IN1-WIRLES-DOK-LMP-PHSTND-WTH-STND,Node Charger,Accessories,2414448.0,138.0,107.0,52,True,1207224.0,69.0,17496.0,41916483.0,0.7645721803750198,0.7441467195192246,923009.8858810529,898351.7793248764,53,52,True,False,False
NDE-3IN1-WIRLES-DOK-LMP-WTHSTND-CHRGDSK,Node Charger,Accessories,376896.0,26.0,21.0,19,True,188448.0,13.0,14496.0,41916483.0,0.7645721803750198,0.7441467195192246,144082.09824731175,140232.96099995883,10,10,True,False,False
NDE-PORTBL-LMP,NDE-PORTBL-LMP,Accessories,22495.0,5.0,5.0,4,False,11247.5,2.5,4499.0,41916483.0,0.7645721803750198,0.7441467195192246,8599.525598768036,8369.790227792479,2,2,False,False,False
NDE-WIRLES-AP-WTCH-CRGNG-STND,NDE-WIRLES-AP-WTCH-CRGNG-STND,Accessories,2999.0,1.0,1.0,1,False,1499.5,0.5,2999.0,41916483.0,0.7645721803750198,0.7441467195192246,1146.4759844723424,1115.8480059190774,1,1,False,False,False
NDE-WIRLES-CRGNG-DISK,NDE-WIRLES-CRGNG-DISK,Accessories,6998.0,2.0,1.0,2,False,3499.0,1.0,3499.0,41916483.0,0.7645721803750198,0.7441467195192246,2675.2380591321944,2603.769371597767,1,1,False,False,False
NDE-WIRLES-CRGNG-PHN-STND,NDE-WIRLES-CRGNG-PHN-STND,Accessories,51992.0,8.0,5.0,8,False,25996.0,4.0,6499.0,41916483.0,0.7645721803750198,0.7441467195192246,19875.818401029017,19344.838120621764,4,3,False,False,False
NEW-CORL-TRCK-NYLN-AP-WATCHBND-38,Watchband - Track Nylon,Accessories,260995.0,105.0,87.0,56,True,130497.5,52.5,2485.6666666666665,41916483.0,0.7645721803750198,0.7441467195192246,99774.75810848916,97109.28653046001,41,40,True,True,True
NEW-CORL-TRCK-NYLN-AP-WATCHBND-42,Track Nylon Watchband,Accessories,234205.0,95.0,76.0,23,True,117102.5,47.5,2465.315789473684,41916483.0,0.7645721803750198,0.7441467195192246,89533.31375236576,87141.4412225,37,36,False,True,True
